ZINC ID,compound_ID,DOCK score,Global rank,Tc to knowns,Ki (uM),SMILES,Picking method
ZINCpC00000cTAdI,Z6615023238,-81.97,35290,0.491525,224.91,CC(NS(=O)(=O)C=1C=CC=C(Cl)C1O)C=2C=CC=CC2N3C=CC=N3,auto
ZINCkp0000067n9g,Z3254257525,-81.97,35309,0.28125,NH,CCCN(CC(=O)O)S(=O)(=O)C=1C=CC(Br)=CC1OC,manual
ZINCkE000003LkBp,Z2223663585,-81.97,35313,0.34375,HB,CC(=O)C1=CC=C(CC(=O)NC=2C=CC=C(Cl)C2O)S1,manual
ZINCli00000jznj7,Z6615160426,-81.97,35317,0.293333,NH,CCOC(=O)C1=CSC(CNC(=O)C2=C(C)ON=C2O)=N1,manual
ZINClp00000cfpbV,Z4386777704,-81.97,35320,0.30303,NH,CC(C)(C)SCCCNS(=O)(=O)C=1C=NC=CC1C(=O)O,auto
ZINCnf0000013lID,Z2721496641,-81.97,35347,0.293333,NH,CC(C)CC1CC(CCO1)NS(=O)(=O)C2=C(C=NN2C)C(=O)O,auto
ZINCnx000002sSpP,Z3032896625,-81.97,35353,0.338235,NH,OC(=O)C=1SC=CC1CNC(=O)C2=CC=C(NC(=O)C3CC3)S2,auto/manual
ZINCnz000000dXSG,Z4071651962,-81.96,35361,0.327869,144.48,CC=1NC=2C=CC=CC2C1SCCNC(=O)C3(CCC3)C(=O)O,auto
ZINCpr000004M1Mk,Z6615020671,-81.96,35365,0.315789,NH,CCSC=1C=CC(NC(=O)C(=O)NCC=2C=CC=CC2C(=O)O)=CN1,auto/manual
ZINCoG000005qfBv,Z6921387553,-81.96,35385,0.253333,NH,[Na+].CCCC(NC(=O)[C@@H]1CC(C)(C)[C@@H]1C(=O)[O-])C=2C=C(F)C=CC2F,auto
ZINCpJ000001UJNY,Z6717636121,-81.96,35414,0.257576,NH,CCN(C(=O)C1=CC=2SC(C)=C(C(=O)O)C2N1)C=3C=CC(OC)=CC3,auto
ZINCpM00000bTTc7,Z18517063,-81.96,35415,0.346154,NH,OC(=O)C=1C=CC=CC1NC(=O)COC=2C=CC(Cl)=C3C=CC=CC23,auto
ZINCps000005tqGd,Z6615020681,-81.96,35430,0.333333,NH,CC(NS(=O)(=O)C=1C(C)=NN(C)C1C(=O)O)C2=NC(=CS2)C(C)(C)C,manual
ZINCpt000003FsTX,Z4248281336,-81.96,35431,0.257576,NH,CC=1C=C(C)N(N1)C=2C=CC(CNC(=O)[C@]3(F)C[C@H](C3)C(=O)O)=CC2,auto/manual
ZINCsE000004DEiU,Z6717636130,-81.95,35512,0.256757,NH,CCC=1C=CC(OCC(=O)NC2=C(C(=O)O)N(C)C=3C=CC=CC23)=C(OC)C1,auto
ZINCl800000ccI8p,Z6717636126,-81.95,35585,0.370968,NH,CC1=NOC(C)=C1CNS(=O)(=O)C=2C=NN(C)C2C(=O)O,auto
ZINCm8000000py4L,Z1634930656,-81.95,35603,0.42,NH,OC(=O)C1(CC1)C(=O)NCCN2C(=O)C=3C=CC=CC3C2=O,auto
ZINCnv000001ykQY,Z6615020686,-81.95,35619,0.298507,279.26,CC1(C)CC1(NS(=O)(=O)C=2C=COC2C(=O)O)C=3C=CC=CC3,auto/manual
ZINCpG0000011Nes,Z6615020691,-81.94,35630,0.296875,NH,CC=1N=C(SC1C(=O)NCC=2OC=CC2C(=O)O)C=3C=CC(C)=CC3,auto/manual
ZINCnA000000orQq,Z3870420359,-81.93,35770,0.319444,HB,CCCC1=CC(=O)N2N=C(NCC=3C=CC=C(Cl)C3O)SC2=N1,manual
ZINCpu000000n2Cu,Z6615020703,-81.93,35845,0.287671,NH,COC=1C=CC(=CC1F)C(=O)CCC(=O)NCC=2OC=CC2C(=O)O,auto/manual
ZINCme00000aSqqD,Z6615161019,-81.93,35890,0.271429,NH,COC(=O)C1=CC(=NN1)C(C)(C)NC(=O)C2=C(C)ON=C2O,auto/manual
ZINCpa00000t06qm,Z6615020742,-81.92,35924,0.228916,183.72,CC=1ON=C(O)C1C(=O)N2C3CCC2CN(C3)C(=O)CC=4C=NNC4,manual
ZINCoM00000cV88d,Z2940316600,-81.92,35950,0.466667,7.9,OC=1C=CC(NS(=O)(=O)C=2C=C(Cl)C=C(Cl)C2O)=CC1C(F)(F)F,manual
ZINCoD000001cXeD,Z6615020715,-81.92,35985,0.344262,NH,OC(=O)C=1SC=CC1CNC(=O)C=2C=CC(=C(F)C2)N3C=CC=C3,auto/manual
ZINClE000007zouL,Z6615020735,-81.92,36032,0.269841,NH,OC(=O)C=1C=COC1CNC(=O)C2=CC=3OC(Br)=CC3S2,auto/manual
ZINCmu000005KElS,Z6615020721,-81.92,36043,0.491228,NH,COC=1N=CC=CC1C(C)NS(=O)(=O)C=2C=CC=C(Cl)C2O,manual
ZINCpw000005U1F6,Z3214206380,-81.91,36086,0.275362,NH,OC(=O)C1CC2(CCC2)CN1S(=O)(=O)C=3C=CC=C(OC(F)(F)F)C3,auto/manual
ZINCnf00000ccrm9,Z6615092661,-81.91,36188,0.333333,NH,OC(=O)C=1C=NNC1S(=O)(=O)N[C@@H]2CCO[C@H]2C=3C=CC=CC3,auto/manual
ZINCpD000007jr7l,Z1952843897,-81.9,36223,0.2625,HB,OC=1C(Cl)=CC(F)=CC1NC(=O)CC=2C=CC(=CC2)N3CCOC3=O,manual
ZINCsx000005ZV2b,Z6615020772,-81.9,36246,0.403509,145.79,CN1N=CC(=C1C(=O)O)S(=O)(=O)NC(CCC=2C=CC=CC2)C=3C=CC=CC3,manual
ZINCoA000000msx0,Z5389130126,-81.9,36271,0.298507,64.66,CC1(C)CCC=2SC(CNS(=O)(=O)C=3OC=CC3C(=O)O)=CC2C1,auto/manual
ZINCox000000Q4W5,Z6615020769,-81.9,36275,0.375,NH,OC(=O)C=1SC=CC1CNC(=O)CNC(=O)C=2C=CC(Cl)=CC2Cl,manual
ZINCnA000004SuN0,Z1870357112,-81.9,36367,0.287879,NH,OC(=O)C=1C=CC(F)=C(CNC(=O)C2CSC=3C=CC=CC23)C1,auto/manual
ZINCoB00000415oH,Z3035221028,-81.85,36949,0.423077,26.29,OC(=O)C=1C=CC=CC1S(=O)(=O)NCC=2C=CC=CC2C3CCC3,manual
ZINCoi0000096S6A,Z6722184616,-81.85,36992,0.223684,NH,CN1C=CC(=C1)C2=CC(=NN2)C(=O)NC3C4CC5C(C4)C53C(=O)O,auto/manual
ZINCmb0000072Pxo,Z6722183110,-81.85,37067,0.413793,NH,OC(=O)C1=NSC=C1S(=O)(=O)NCC=2C=CC=3NN=NC3C2,manual
ZINCmC000000hMkN,Z6717636360,-81.85,37070,0.362319,NH,CC=1C=CC(Cl)=C(O)C1C(=O)NCC2=NC=3C=NC=CC3S2,manual
ZINCov000004qFHg,Z6722186241,-81.83,37256,0.292308,NH,CC(NS(=O)(=O)C=1NN=CC1C(=O)O)C2=CC=3C=C(Cl)C=CC3O2,auto/manual
ZINCoq000004zmTT,Z6717636378,-81.83,37263,0.283333,NH,CCN1N=CC=2C=C(C=NC12)C(=O)NCC=3C=CC=CC3C(=O)O,auto/manual
ZINCpw000006KllW,Z4246031945,-81.82,37431,0.291667,NH,CN1C(=NC=2C=C(CNC(=O)C=3OC=CC3C(=O)O)C=CC12)C4CC4,auto/manual
ZINCoA000000s0wn,Z6722187062,-81.81,37551,0.323077,NH,CC(CNS(=O)(=O)C=1C=NC=CC1C(=O)O)SC=2C=CC(Br)=CC2,manual
ZINCnm00000bqF0l,Z5389247403,-81.81,37642,0.246575,NH,OC(=O)[C@@H](NC(=O)CCN1C(=O)OC=2C=C(Cl)C=CC12)C3CC3,auto/manual
ZINCpw000005TqDY,Z2910524657,-80,74318,0.264706,NH,OC(=O)C1(CNC(=O)CCN2C(=NC=3C=CC=CC23)C4CC4)CCC1,auto
ZINCq500000jP7SS,Z6615023434,-80,74322,0.197531,NH,CC=1ON=C(O)C1C(=O)N2CC3(C2)CN(CC3CO)C(=O)C4=CSN=N4,auto
ZINCqp00000kTyy8,Z6615023401,-80,74341,0.318182,NH,OC(=O)C(CC=1C=CC=2OCOC2C1)NC(=O)C3=CC=4N=CC=CC4O3,auto/manual
ZINCtE000006uiQe,Z6615023384,-80,74360,0.3,NH,CC(CC=1C=CC(Cl)=CC1)C(=O)NC(CN2C=NC=3C=C(F)C(F)=CC23)C(=O)O,auto
ZINCok00000eAexH,Z6615175393,-80,74379,0.25,NH,CC=1ON=C(O)C1C(=O)NCC2CCCC2NC(=O)C=3C=CSN3,auto
ZINCor0000008VyJ,Z6615023262,-80,74404,0.278481,NH,COC(CNC(=O)C1=CC=2SC(C)=C(C(=O)O)C2N1)C3CCCO3,auto
ZINCpn00000elXSy,Z6615023306,-80,74440,0.267606,NH,OC(=O)C=1C=NC=C(C1)C(=O)N2CCN(CC2)C(=O)C3=CC=C(Br)O3,auto
ZINCpq0000081DNm,Z6615188035,-80,74443,0.225,NH,CC=1ON=C(O)C1C(=O)NCC2CCC(C2)NC(=O)CC=3C=CSC3,auto
ZINCpd00000fRHhJ,Z4574651410,-80,74458,0.240506,NH,CN1C=NN=C1CC(NC(=O)C2CC2C=3C=CC(C#C)=CC3)C(=O)O,auto
ZINCk7000004eUzF,Z6615023407,-80,74499,0.323529,NH,CCN1N=CC=C1C(=O)NC(C(=O)O)C2=CN=CN2C,auto
ZINCnf00000boF2e,Z6615023311,-80,74557,0.260274,NH,COC1=CC(Br)=CN2N=CC(C(=O)NCC3(COC3)C(=O)O)=C12,auto
ZINCnt000001aZii,Z6615023319,-80,74563,0.243243,NH,OC(=O)C(F)(F)C1(O)CCCN(C1)S(=O)(=O)C=2SC(Cl)=CC2Br,auto
ZINCpG000009aA3g,Z6615023475,-79.99,74590,0.462963,NH,CCC(NS(=O)(=O)C=1C=CC=C(Cl)C1O)C(O)C=2C(F)=CC=CC2Cl,auto/manual
ZINCpO00000deDKA,Z6717636167,-79.99,74592,0.365079,HB,OC=1C(Cl)=CC=C(Cl)C1C(=O)NCC2CC(C2)OCC=3C=CC=CC3,auto
ZINCqy000005qjGR,Z4322527834,-79.99,74631,0.3,NH,CN1N=CC(CNC(=O)C=2C=CC(=CC2F)C=3C=CC=CC3)=C1C(=O)O,auto/manual
ZINCom000009aKuZ,Z6615020838,-79.99,74674,0.292308,NH,CC(CNC(=O)C=1C=CC(=O)N(C1)C=2C=CC=CC2)C(F)C(=O)O,auto/manual
ZINCoA000003HiuK,Z6615023453,-79.99,74682,0.253521,NH,CC=1C=CC(Cl)=CC1N2CCC(CNC=3N=CC=NC3C(=O)O)C2,auto
ZINCoC0000043BiH,Z2460811365,-79.99,74683,0.272727,NH,CCC(CNC(=O)C=1C=CC=CC1N(C)C=2C=CC=CC2)C(=O)O,auto
ZINCos000000pBf8,Z4014694477,-79.99,74694,0.349206,NH,CC=1C=CC(CN2C=C(C=N2)C(=O)NC3CCCC3C(=O)O)=CC1,auto
ZINCpF000005PJ3b,Z6717636163,-79.99,74701,0.283333,NH,CC(=NNC=1C=CC(Br)=C(C1)C(=O)O)C2=NC=NN2C=3C=CC=CC3,auto
ZINCpF000005RkLp,Z6615020830,-79.99,74702,0.231707,NH,OC(=O)C(CC=1C=CC(Cl)=NC1Cl)NC(=O)C=CSCC2=CC=CO2,auto/manual
ZINCpd00000fKnvr,Z6722172387,-79.99,74730,0.301205,NH,OC(=O)C1=NNC=C1CNC(=O)C2CN(CC=3C=CC=CC3)C(=O)C2,auto
ZINCpx000006MdZ7,Z6615023450,-79.99,74740,0.276316,NH,CC#CCC(NC(=O)C=1C=CC(OC=2C=CC(C)=CN2)=CC1)C(=O)O,auto
ZINCjj00000cbfrE,Z4462883937,-79.99,74757,0.205882,NH,CCCN1N=CC(CNC(=O)C(CC)C(=O)O)=C1C,auto
ZINCjw0000039VIG,Z1258959148,-79.99,74763,0.262295,NH,CCCC(CNC(=O)C=1C=CC(SC)=CC1)C(=O)O,auto
ZINClf00000cdyUW,Z6615023517,-79.99,74787,0.232877,311.17,CCCN(CC(=O)O)S(=O)(=O)C=1C=NN2C=C(Br)C=NC12,auto
ZINCns000005QGu8,Z4249099455,-79.99,74834,0.319444,NH,COC=1C(F)=CC=CC1C2CCN(C2)C(=O)C3(CC3C)C(=O)O,auto
ZINCpo00000dskn8,Z6615020851,-79.98,75004,0.246154,NH,CC=1N=C(N=CC1C(=O)NCC2=CNN=C2C(=O)O)C=3C=CC=CC3,auto/manual
ZINCjx000003jTFo,Z2897747949,-79.98,75036,0.372881,80.48,C[C@@H]1C[C@@]1(C(=O)O)C(=O)NCC=2C=CC(Cl)=C(Cl)C2,auto
ZINCkp000006aWGs,Z6615165097,-79.98,75052,0.320755,NH,CC1=NNC(I)=C1C(=O)NCC=2C=CC=CC2C(=O)O,auto/manual
ZINClc00000cd922,Z2607552780,-79.98,75067,0.278689,NH,CN(C)C=1N=CC=C(CNC(=O)C2(CC2(C)C)C(=O)O)N1,auto
ZINCma000007zhRT,Z6722173262,-79.98,75081,0.283784,NH,CC=1NN=C(C(=O)O)C1S(=O)(=O)N[C@@]23C[C@H]3COC42CCC4,auto
ZINCnr000000trh7,Z6615020857,-79.98,75106,0.396825,165.77,CC(CC=1C(F)=CC=CC1F)NS(=O)(=O)C=2C=COC2C(=O)O,manual
ZINCnu000001u1s8,Z4008527865,-79.98,75108,0.298507,NH,OC(=O)C1(CNC(=O)C2=CNC=3C=CC=C(Cl)C23)CCCOC1,auto
ZINCmg000007HSbm,Z3523730461,-79.97,75339,0.276923,NH,C[C@@H]1CC[C@@H](N1C(=O)CC=2C=CC(=CC2)S(=O)(=O)C)C(=O)O,auto/manual
ZINClD000002ZnD1,Z1870228881,-79.96,75612,0.258065,NH,OC(=O)C1=CSC(NC(=O)C=2C=CC(Br)=CC2[N+](=O)[O-])=C1,auto/manual
ZINCnq000000enWJ,Z2755329765,-79.96,75653,0.246377,NH,CN(C)C=1C=C(C=CN1)C(=O)N(C)CC2=CC(C(=O)O)=C(C)O2,auto/manual
ZINCoD000001cdAU,Z1234888564,-79.95,75797,0.333333,NH,OC=1C(Cl)=CC=CC1NC(=O)CC=2C=CC(=CC2)N3CCCC3=O,manual
ZINCow000000vdZo,Z6615164419,-79.95,75808,0.382353,321.02,CC1=NNC(=C1C(=O)O)S(=O)(=O)NCCCC=2C=CC(Cl)=CC2Cl,manual
ZINCpv000006LkJx,Z6615020916,-79.95,75850,0.292308,293.66,CC=1C=CC(=CC1)N2N=C(Br)C=C2C(=O)NCC3=NOC=C3C(=O)O,manual
ZINCl500000i5poR,Z6615020980,-79.94,75984,0.211268,NH,O=C(NNC(=O)C1=CC(=CS1)C=2N=NNN2)C=3C=CON3,auto/manual
ZINCrj00000hjZgV,Z6615020946,-79.94,76045,0.333333,NH,CCOC=1C=CC(CCNS(=O)(=O)C=2C(C)=NN(C)C2C(=O)O)=CC1OC,manual
ZINCo5000009gE25,Z6615020951,-79.94,76066,0.223529,NH,CC1=NC(CN2C=C(N=N2)C(=O)NCC3=NOC=C3C(=O)O)=NO1,auto/manual
ZINCoA000000oF5w,Z1455095299,-79.94,76097,0.365079,NH,CCC=1C=CC(=CC1[N+](=O)[O-])C(=O)NC=2C=CC=C(CC(=O)O)C2,auto/manual
ZINCpp00000dsBGi,Z4341741655,-79.94,76145,0.342466,NH,CN1N=CC(=C1C(=O)O)S(=O)(=O)N2CCCC2C=3C=CC=C(F)C3F,auto/manual
ZINCpy000006KWUD,Z6615020983,-79.94,76146,0.40678,NH,OC(CNS(=O)(=O)C=1C=CC=C(F)C1C(=O)O)C=2C=C(Cl)C=C(Cl)C2,auto/manual
ZINCll00000cmIjZ,Z4582391092,-79.94,76202,0.28,NH,COC(CNC(=O)C=1C=CC(=NC1)C2CCC2)CC(=O)O,auto/manual
ZINCqp000001wOo4,Z4571700552,-79.93,76312,0.2375,NH,CN1[C@@H]([C@H](CC1=O)C(=O)NCC=2OC=CC2C(=O)O)C=3C=CC(F)=CC3,manual
ZINCjA000003DyqB,Z3032896821,-79.93,76460,0.393443,NH,CC=1OC(Br)=CC1C(=O)NCC=2C=CSC2C(=O)O,auto/manual
ZINCm6000003jMfh,Z6615020993,-79.93,76525,0.225,NH,CCC(C(=O)O)N1C=C(CN2C=NC=3C(N)=NC=NC23)N=N1,auto/manual
ZINCnD000001AiPO,Z6722188260,-79.92,76617,0.338462,HB,OC=1C(Cl)=CC=CC1CNC(=O)C2=CNC(=N2)C=3C=CC=CC3,manual
ZINCkh0000053Iot,Z2514701853,-79.92,76780,0.285714,NH,COC=1C=CC=CC1S(=O)(=O)N(CCSC)CC(=O)O,auto/manual
ZINCkj000005fICk,Z2609919939,-79.92,76781,0.28125,NH,CCCN(CC(=O)O)S(=O)(=O)C=1C=CC(F)=CC1OC,auto/manual
ZINCpH000006otwK,Z4312154617,-79.91,76871,0.230769,NH,OC=1C(Cl)=CC=C(Cl)C1C(=O)N2CC(C2)C=3N=CC=C(N3)C(F)(F)F,auto/manual
ZINCpx000000yskK,Z3388862166,-79.91,76880,0.293333,NH,CCOC=1C=CC=2OCC(CC2C1)C(=O)NCC=3C=CSC3C(=O)O,manual
ZINCkh00000dBg3R,Z6717636573,-79.91,77030,0.413793,NH,OCCN1C=NC(CNC=2C=CC=C(CC(=O)O)C2)=C1,auto/manual
ZINCkG000002xhjY,Z6722191141,-79.91,77037,0.318841,HB,OC=1C(Cl)=CC=CC1CNC2=NC=3C=C(Br)C=NC3N2,manual
ZINCns000000RNQO,Z6717636565,-79.91,77092,0.347222,NH,OC(=O)C=1C=CC=C(CNC(=O)C=2C=CN=C3C=CN=CC23)C1,auto/manual
ZINCns000000Fwfj,Z2437463231,-79.91,77094,0.484375,56.3,CCC1=CC=C(O1)C(COC)NS(=O)(=O)C=2C=CSC2C(=O)O,auto/manual
ZINCoE000003KQjR,Z6717636652,-79.9,77234,0.370968,HB,OC=1C(Cl)=CC=CC1CNC(=O)C=2C=CC(=NN2)C=3C=CC=CC3,manual
ZINCpm00000drQ6Z,Z6722191587,-79.9,77290,0.26506,NH,CN1C=NC=C1C(NC(=O)[C@H]2C[C@@](O)(C2)C=3C=CC=C(Cl)C3)C(=O)O,auto/manual
ZINCpD000001RrZj,Z6722191347,-79.9,77303,0.289855,NH,CC=1C=CC=C2C(=COC12)C(=O)NC3CC=4C=CC(=CC4C3)C(=O)O,auto/manual
ZINCj8000002rO3Q,Z1443703307,-79.9,77313,0.246377,NH,OC(=O)CNC(=O)C=1C=NN(N1)C=2C=CC(F)=CC2,manual
ZINCms0000047tXJ,Z6717636634,-79.9,77364,0.355932,NH,O[C@@H](C(=O)NCC=1C=CC=C(Cl)C1O)C=2C=CC(C#N)=CC2,manual
ZINCpv000000cwzJ,Z6615026990,-79.78,80911,0.3,NH,OC=1C=CC=C(OC(F)(F)F)C1S(=O)(=O)NC2COC3CCCCC23,
ZINCo800000sSnJT,Z6615023671,-76,351440,0.270588,NH,OC1=CSC(=C1)C(=O)NCCC2CN(CCO2)C(=O)C3=CNN=N3,auto/manual
ZINCpx000000OdWF,Z2460726918,-76,351502,0.298246,NH,OC(=O)C1(CCC1)C(=O)NC=2C=CC(=O)N(CC=3C=CC=CC3Cl)C2,auto
ZINCpx000000wbr7,Z6615166177,-76,351508,0.316667,HB,CCCCCCCCC=1C=CC(=CC1)C(=O)NNC(=O)C2=CNN=N2,auto/manual
ZINCq500000k3EKH,Z6615149595,-76,351533,0.222222,NH,CN1N=C(C=C1O)C(=O)N2CCN(CC2)C(=O)C3=CC=C(O3)S(=O)(=O)C,auto
ZINCqp000001H0Iy,Z6615023600,-76,351630,0.328571,NH,OC(=O)CCC(=O)C=1C=CC(=CC1)S(=O)(=O)NCC2CCC32CCCO3,auto
ZINCqB000007bYbU,Z4322594096,-76,351651,0.264706,NH,COCC=1C=CC(=CC1)C(CNC(=O)C=2C=C(F)C=C(F)C2)CC(=O)O,auto/manual
ZINCrm00000hpQEX,Z6615176336,-76,351695,0.223529,NH,CC1CCN(C1CNC(=O)C=2N=C(Br)SC2Br)C(=O)CCC3=NC(=O)NN3,auto/manual
ZINCry000008hmQJ,Z6615023544,-76,351713,0.233766,NH,OC(=O)C1CC(NC(=O)C=2C=CC=C(COC=3C=CC=C(C#N)C3)C2)C=C1,auto
ZINCqw000005EnYQ,Z6615023686,-76,351725,0.232877,NH,CN(C(C(=O)O)C=1C=C(F)C=CC1F)C(=O)C=2N=C3C=CC(Br)=CN3N2,auto
ZINCqw000005DiWU,Z6615023579,-76,351726,0.227848,NH,OC(=O)C1CCN(C(C1)C2CC2)S(=O)(=O)C=3C=C(Cl)C(F)=CC3[N+](=O)[O-],auto
ZINCqy000005oKhV,Z6615023781,-76,351730,0.21875,NH,CC=1C=C(C=CC(=O)C=2C=C(C=NC2C)C(=O)O)C=NC1N3C=CC=N3,auto
ZINCsr000005WTXG,Z6615023590,-76,351749,0.266667,NH,CC(=O)C1CC(=NN1C=2C=CC=CC2)C(=O)NCC=3C=CC=CC3CC(=O)O,auto
ZINCst0000066UTn,Z6615023753,-76,351752,0.2375,NH,COC(=O)CC=1OC=CC1C(=O)N2CCC=3NC=4C=CC(=CC4C3C2)C(=O)O,auto
ZINCop00000khRDI,Z4009760172,-76,351889,0.277778,NH,CCOC=1C(Cl)=CC(=CC1OC)C(=O)N[C@@H]2CCOC[C@@H]2C(=O)O,auto/manual
ZINCoE000002RZEl,Z4591088027,-76,351983,0.217949,NH,CC1=CC=2N(CC3CC3)C(=CC2S1)C(=O)NC4CC(CC(=O)O)C4,auto
ZINCpr00000dv08J,Z6615023720,-76,352079,0.266667,NH,CC(CC1=CN(N=N1)C(C)C(=O)NC(C)(C)C(=O)O)C=2C=CC=CC2,auto
ZINCpz000006Bchs,Z2596056833,-76,352230,0.253731,22.96,CC1(CC1NC(=O)NCC2(CCCC2)C(=O)O)C=3C=C(F)C=CC3F,auto
ZINCpz000006Ba9N,Z6615021125,-76,352232,0.257143,NH,COC=1C=CC=2OC(=CC2C1)C(=O)NCC=3C=CC=CC3CC(=O)O,auto/manual
ZINCpD000001SFce,Z6615023717,-76,352271,0.266667,NH,CN(CC1=CC(C(=O)O)=C(C)O1)CC=2C=NC(=NC2)C=3C=CC=CC3,auto
ZINCju000004n3UE,Z4130969119,-76,352323,0.276923,NH,OC(=O)CC1CCC1NC(=O)C=2C=CC=C(Cl)C2F,auto/manual
ZINCju000004lYU4,Z6615166111,-76,352324,0.277778,HB,OC(=O)C=1C=C(N=CC1F)C=2C=CC=3N=CNC3C2,auto/manual
ZINCjm000003vhPh,Z6615189323,-76,352340,0.225806,NH,CCC1=NNC(Cl)=C1CNCC2=NOC=C2C(=O)O,auto/manual
ZINCka00000dtzud,Z4420885852,-76,352361,0.392857,226.96,CN1N=CC=2C=C(CNC(=O)C3(CC3)C(=O)O)C=NC12,auto/manual
ZINCkv000003cf0t,Z1347430883,-76,352390,0.216667,NH,OC(=O)C1=CC=C(C=NNC=2C=C(F)C(F)=CC2F)N1,auto/manual
ZINCk6000004dK7H,Z1444336852,-76,352396,0.25,NH,NS(=O)(=O)C1=CC=C(CC(=O)N(CC(=O)O)C2CC2)S1,auto
ZINCka000004rH4q,Z6960720529,-76,352399,0.2125,HB,NC1=NON=C1C(=O)NNC(=O)C=2C=CC(F)=C(I)C2.OC(=O)C(F)(F)F,auto/manual
ZINCkr000000jEQB,Z3009044536,-76,352417,0.25974,NH,OC=1C=C(C=NC1I)C(=O)NCC2=CON=C2C3CC3,manual
ZINCkt000000CgT8,Z3098902668,-76,352418,0.304348,NH,CC=1C=C(C=CC1F)C(=O)NCC=2OC=CC2C(=O)O,auto/manual
ZINClf00000cdzMc,Z6615023564,-76,352483,0.225,NH,CCC=1C=C(CC(=O)NC2CCOC(CC(=O)O)C2)ON1,auto
ZINClA000002os71,Z4875786663,-76,352505,0.274194,NH,OC(=O)C1(CNC(=O)[C@@H]2C[C@H]2C=3C=CC(Cl)=CC3Cl)CC1,auto
ZINCmz000000wjlK,Z3805639647,-76,352618,0.253731,NH,CC1(C)CN(CC1CC(=O)O)C(=O)C2CC=3C2=CC=CC3Cl,auto
ZINCmz000000xLjg,Z3011746434,-76,352619,0.31746,NH,CCN(CC(C)C(=O)O)C=1N=CN=C2C=3C=CC=CC3OC12,auto
ZINCnJ000005Liof,Z6615021048,-76,352637,0.442623,HB,CC1CC=2C=C(CNC(=O)C=3C(O)=C(Cl)C=CC3Cl)C=CC2O1,manual
ZINCnr000005Qyiq,Z3870790358,-76,352679,0.235294,NH,OC(C1CCN(CC1)C(=O)CC=2C=CC=C3SC=CC23)C(=O)O,auto
ZINCny000005Si3m,Z6615023643,-76,352682,0.242424,NH,CN1N=C(C=CC(=O)C=2C=CC(CC(=O)O)=CC2)C=C1C(F)F,auto
ZINCnc000000NBXM,Z6615023707,-76,352693,0.278481,NH,OC(=O)CC1=CSC(NC(=O)C2=CN(CC3CCOC3)N=N2)=N1,auto
ZINCnt000000Vrkk,Z2962216763,-76,352714,0.217391,HB,CCC(CC)OC=1C=CC(=CC1)C(=O)NNC(=O)C=2C=CON2,auto/manual
ZINCnt000000UegC,Z5269577907,-76,352715,0.296875,NH,CC(C)CC(CC(=O)O)NS(=O)(=O)C=1C=CC(OC2CC2)=CC1,auto/manual
ZINCne00000bjzzQ,Z6615023726,-76,352762,0.214286,NH,CC(ONC(=O)C=1C=CC(=NC1)N2CC(C)OC(C)C2)C(=O)O,auto
ZINCqr000000i7tW,Z6615021158,-75.99,353076,0.327869,NH,CC1=NC=CN1C=2C=CC(=CN2)C(=O)NCC(C(=O)O)C=3C=CC=CC3,auto/manual
ZINCoi000009DBKT,Z6615021283,-75.99,353275,0.227848,NH,CC=1C=COC1C(=O)NNC(=O)C=2C=CN=C(OC3CCOC3)C2,manual
ZINCoj00000cUWy4,Z6615170742,-75.99,353282,0.2125,NH,CN(C1CCN(C1)C(=O)C=2N=C(O)N(C)N2)C(=O)C3=CSC=C3Br,manual
ZINCoB0000050LBQ,Z4574724401,-75.99,353399,0.241935,NH,CCC1=CC=C(S1)C(=O)C(=O)N(C)C=2C=CC=C(CCC(=O)O)C2,manual
ZINCoq000000LICq,Z4071272670,-75.99,353410,0.260274,NH,COC(C)(C(=O)O)C(=O)N1CCC(CC=2C=CC=C(F)C2F)CC1,auto/manual
ZINCoD0000012bI0,Z1866727001,-75.99,353418,0.313433,167.34,COCCOC=1C=CC(CC(=O)NC=2C=C(F)C=C(Cl)C2O)=CC1,manual
ZINCos000000sEwT,Z2224314877,-75.99,353426,0.243902,NH,COC1CCCC(C1)C(=O)OCCNC(=O)C=2C=CC(OC)=CC2,auto/manual
ZINCpJ000005Qtv7,Z6722192966,-75.99,353468,0.370968,230.6,CC1CCCC1S(=O)(=O)NC=2C=CC=C(C2)C=3C=CC=C(C3)C(=O)O,auto/manual
ZINCpn00000rQsjF,Z6615166073,-75.99,353540,0.219512,NH,CC=1ON=C(O)C1C(=O)N2CCCC(C2)NC(=O)C=3C=CN=CC3Cl,auto/manual
ZINCpr000005uoSl,Z6615021178,-75.99,353662,0.287671,NH,COC=1C=CC=2N=C(C)C=C(C(=O)NCC3=NOC=C3C(=O)O)C2C1,auto/manual
ZINCpw000006LSxq,Z6615021200,-75.99,353674,0.25641,NH,CC(OC=1N=CC=CC1C(=O)NCC=2OC=CC2C(=O)O)C(F)(F)F,auto/manual
ZINChd000000jUCD,Z2175036243,-75.99,353722,0.2,NH,ClC=1C=C(C(=O)NN2C=NNC2=O)C(Br)=CN1,auto/manual
ZINCky000003Ch1D,Z4309927637,-75.99,353801,0.308824,NH,CC(NC(=O)C=1C(O)=C(Cl)C=CC1Cl)C2=NC(C)=NO2,auto/manual
